stats_o/std,stats_g/mean,stats_g/std,train/success_rate,train/episode,stats_o/mean,test/mean_Q,epoch,test/success_rate,test/episode
0.91701764,0.36770585,0.22031151,0.0008333333333333334,93700.0,0.20950569,-62.13219,937,0.008333333333333333,18740.0
0.91700983,0.3677071,0.22031479,0.0,93800.0,0.20950429,-59.46408,938,0.03333333333333333,18760.0
0.91700023,0.36770925,0.22031792,0.0,93900.0,0.20950411,-61.012558,939,0.004166666666666667,18780.0
0.9169917,0.3677113,0.22032236,0.0025,94000.0,0.2095036,-57.288654,940,0.020833333333333332,18800.0
0.9169833,0.36771312,0.22032444,0.0016666666666666668,94100.0,0.20950313,-60.75961,941,0.0,18820.0
0.9169739,0.36771432,0.22032742,0.0008333333333333334,94200.0,0.2095025,-59.550823,942,0.016666666666666666,18840.0
0.91696554,0.3677148,0.22033016,0.008333333333333333,94300.0,0.20950277,-60.531525,943,0.016666666666666666,18860.0
0.9169554,0.3677151,0.22033298,0.0016666666666666668,94400.0,0.20950235,-60.83095,944,0.0,18880.0
0.9169457,0.36771688,0.22033463,0.0025,94500.0,0.20950206,-62.41518,945,0.008333333333333333,18900.0
0.91693586,0.36771885,0.22033651,0.0025,94600.0,0.20950194,-59.07733,946,0.020833333333333332,18920.0
0.916925,0.36771944,0.22033823,0.0,94700.0,0.20950234,-60.10866,947,0.012500000000000002,18940.0
0.9169162,0.36771974,0.22034134,0.0,94800.0,0.20950155,-59.457626,948,0.024999999999999998,18960.0
0.9169075,0.36772117,0.22034256,0.0025,94900.0,0.20950066,-62.92616,949,0.0,18980.0
0.91689855,0.36772227,0.2203464,0.0016666666666666668,95000.0,0.20949943,-60.45604,950,0.004166666666666667,19000.0
0.91689104,0.3677237,0.22034909,0.0,95100.0,0.20949882,-59.14031,951,0.008333333333333333,19020.0
0.91688234,0.3677249,0.22035106,0.0016666666666666668,95200.0,0.20949759,-59.02467,952,0.020833333333333332,19040.0
0.9168728,0.36772618,0.2203536,0.004166666666666667,95300.0,0.20949638,-61.2247,953,0.016666666666666666,19060.0
0.9168625,0.36772695,0.2203567,0.0008333333333333334,95400.0,0.20949559,-62.95688,954,0.008333333333333333,19080.0
0.9168537,0.36772814,0.22035886,0.0016666666666666668,95500.0,0.2094947,-60.60207,955,0.012500000000000002,19100.0
0.91684514,0.36773047,0.22036026,0.0016666666666666668,95600.0,0.20949405,-62.742676,956,0.0,19120.0
0.9168367,0.3677322,0.22036208,0.0,95700.0,0.20949383,-62.476337,957,0.004166666666666667,19140.0
0.9168276,0.36773375,0.22036342,0.0033333333333333335,95800.0,0.20949276,-60.993774,958,0.025000000000000005,19160.0
0.91682005,0.3677347,0.22036564,0.0025,95900.0,0.20949131,-62.92325,959,0.008333333333333333,19180.0
0.91681147,0.36773586,0.22036739,0.004166666666666667,96000.0,0.20949073,-62.4727,960,0.0375,19200.0
0.9168027,0.36773777,0.22036926,0.0008333333333333334,96100.0,0.20949094,-63.52686,961,0.012500000000000002,19220.0
0.9167933,0.3677396,0.22037232,0.0008333333333333334,96200.0,0.20949072,-61.39391,962,0.024999999999999998,19240.0
0.9167847,0.36774006,0.22037302,0.004166666666666667,96300.0,0.20949037,-61.82114,963,0.020833333333333332,19260.0
0.9167761,0.36774167,0.2203753,0.0,96400.0,0.20949024,-62.967297,964,0.020833333333333332,19280.0
0.9167668,0.36774245,0.22037487,0.0016666666666666668,96500.0,0.20949012,-64.9535,965,0.020833333333333332,19300.0
0.9167569,0.36774382,0.22037518,0.0025,96600.0,0.20949067,-61.886887,966,0.02916666666666667,19320.0
0.91674685,0.36774495,0.22037654,0.0033333333333333335,96700.0,0.20948999,-65.95884,967,0.0,19340.0
0.9167387,0.36774763,0.2203774,0.0008333333333333334,96800.0,0.20948882,-61.876995,968,0.016666666666666666,19360.0
0.9167294,0.36774912,0.22037823,0.0008333333333333334,96900.0,0.20948823,-63.78728,969,0.012500000000000002,19380.0
0.91672105,0.36775136,0.2203786,0.0016666666666666668,97000.0,0.2094875,-62.16783,970,0.029166666666666664,19400.0
0.916712,0.3677527,0.22038078,0.0025,97100.0,0.20948718,-62.852222,971,0.016666666666666666,19420.0
0.91670346,0.36775485,0.22038336,0.0025,97200.0,0.2094876,-61.356953,972,0.020833333333333332,19440.0
0.9166941,0.36775675,0.22038431,0.0033333333333333335,97300.0,0.20948805,-63.503742,973,0.020833333333333332,19460.0
0.9166859,0.367758,0.22038569,0.0016666666666666668,97400.0,0.20948742,-61.420643,974,0.008333333333333333,19480.0
0.9166773,0.36775956,0.22038738,0.0,97500.0,0.20948692,-61.992252,975,0.004166666666666667,19500.0
0.9166699,0.36776188,0.2203875,0.0008333333333333334,97600.0,0.20948623,-63.488983,976,0.012500000000000002,19520.0
0.9166612,0.36776462,0.22038786,0.0008333333333333334,97700.0,0.20948581,-63.75362,977,0.016666666666666666,19540.0
0.91665167,0.36776653,0.22038974,0.0033333333333333335,97800.0,0.20948584,-61.88033,978,0.016666666666666666,19560.0
0.91664267,0.36776876,0.22039069,0.0025,97900.0,0.20948529,-66.74791,979,0.0,19580.0
0.91663414,0.3677698,0.22039254,0.0025,98000.0,0.20948426,-63.081783,980,0.008333333333333333,19600.0
0.9166253,0.367772,0.22039376,0.0016666666666666668,98100.0,0.20948298,-64.03754,981,0.03333333333333333,19620.0
0.9166171,0.36777392,0.22039692,0.0008333333333333334,98200.0,0.20948213,-65.27837,982,0.016666666666666666,19640.0
0.9166091,0.36777613,0.22039898,0.0033333333333333335,98300.0,0.2094816,-63.789856,983,0.025000000000000005,19660.0
0.9166005,0.3677787,0.22039743,0.0025,98400.0,0.20948161,-64.35554,984,0.008333333333333333,19680.0
0.9165916,0.36777917,0.22039975,0.0008333333333333334,98500.0,0.2094813,-63.286396,985,0.0375,19700.0
0.9165824,0.36778116,0.22040121,0.0008333333333333334,98600.0,0.20948093,-64.58436,986,0.004166666666666667,19720.0
0.9165732,0.3677822,0.22040378,0.0008333333333333334,98700.0,0.20948048,-62.493896,987,0.020833333333333332,19740.0
0.9165647,0.3677837,0.22040598,0.0025,98800.0,0.2094803,-62.98316,988,0.0,19760.0
0.91655546,0.36778507,0.22040725,0.0016666666666666668,98900.0,0.20948035,-63.55443,989,0.020833333333333332,19780.0
0.91654617,0.36778697,0.22040729,0.004166666666666667,99000.0,0.20947975,-64.798615,990,0.004166666666666667,19800.0
0.9165378,0.36778745,0.22040911,0.0016666666666666668,99100.0,0.20947881,-64.15747,991,0.004166666666666667,19820.0
0.916528,0.3677878,0.22041182,0.0016666666666666668,99200.0,0.20947771,-63.677307,992,0.008333333333333333,19840.0
0.9165192,0.36778852,0.22041376,0.0016666666666666668,99300.0,0.20947713,-64.310486,993,0.012500000000000002,19860.0
0.91651064,0.3677903,0.22041453,0.0016666666666666668,99400.0,0.20947659,-64.95931,994,0.008333333333333333,19880.0
0.9165018,0.36779118,0.22041528,0.0033333333333333335,99500.0,0.20947577,-61.862255,995,0.025000000000000005,19900.0
0.9164931,0.3677934,0.22041632,0.0016666666666666668,99600.0,0.20947514,-64.033325,996,0.025000000000000005,19920.0
0.9164841,0.36779502,0.22041555,0.0025,99700.0,0.20947488,-63.262455,997,0.004166666666666667,19940.0
0.91647476,0.3677969,0.22041516,0.0008333333333333334,99800.0,0.20947479,-65.20729,998,0.012500000000000002,19960.0
0.9164658,0.36779895,0.22041547,0.005,99900.0,0.2094738,-65.84436,999,0.008333333333333333,19980.0
0.9164565,0.3678014,0.22041623,0.0025,100000.0,0.2094727,-65.5866,1000,0.004166666666666667,20000.0
0.9164478,0.3678033,0.22041829,0.0008333333333333334,100100.0,0.20947246,-66.75613,1001,0.020833333333333332,20020.0
0.9164378,0.36780497,0.22042127,0.0,100200.0,0.20947246,-64.655754,1002,0.016666666666666666,20040.0
0.9164281,0.36780575,0.2204236,0.0025,100300.0,0.20947157,-63.92146,1003,0.012500000000000002,20060.0
0.91641855,0.36780718,0.2204255,0.0008333333333333334,100400.0,0.20947073,-64.05129,1004,0.016666666666666666,20080.0
0.9164083,0.36780873,0.22042875,0.0008333333333333334,100500.0,0.20947021,-65.10557,1005,0.012500000000000002,20100.0
0.9163988,0.36780915,0.22042966,0.0033333333333333335,100600.0,0.2094696,-64.30538,1006,0.024999999999999998,20120.0
0.91639024,0.367811,0.22043069,0.0008333333333333334,100700.0,0.20946951,-66.184906,1007,0.004166666666666667,20140.0
0.91638106,0.367812,0.22043343,0.0008333333333333334,100800.0,0.20946991,-62.75526,1008,0.020833333333333332,20160.0
